FIELD_ID1_Label	FIELD_ID1_CAMPAIGN	AGRICULTURE1_SOIL_MANAGMENT	AGRICULTURE1_CROP	AGRICULTURE1_AGRI_TYPE	AGRICULTURE1_LIVESTOCK	FIELD_SUB_ID1_SEASON	PLOT_ID_SEASONAL1_Label	WEEDS1_PHENOLOGY_STAGE	WEEDS1_WEED_SPECIES	WEEDS1_DENSITY_CLASS
AF145-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF145-Bn-Y2-S1-PA	B	TRFRE	1
AF145-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF145-Bn-Y2-S1-PC	B	ANTAL	1
AF145-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF145-Bn-Y2-S1-PC	B	CAPBP	1
AF145-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF145-Bn-Y2-S1-PD	C	ANTAL	1
AF146-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF146-Bn-Y2-S1-PA	B	PICSS	1
AF146-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF146-Bn-Y2-S1-PB	B	SONAS	1
AF146-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF146-Bn-Y2-S1-PD	B	GERDI	1
AF146-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF146-Bn-Y2-S1-PD	B	SENVU	1
AF147-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF147-Bn-Y2-S1-PB	B	3GRAC	1
AF147-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF147-Bn-Y2-S1-PB	B	PICSS	1
AF147-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF147-Bn-Y2-S1-PC	B	CIRAR	1
AF147-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF147-Bn-Y2-S1-PD	B	VIOAR	1
AF148-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF148-Bn-Y2-S1-PA	C	CIRAR	1
AF148-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF148-Bn-Y2-S1-PB	B	3GRAC	1
AF148-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF148-Bn-Y2-S1-PB	B	STEME	1
AF148-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF148-Bn-Y2-S1-PB	C	CHEAL	1
AF148-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF148-Bn-Y2-S1-PD	B	CHEPO	1
AF149-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF149-Bn-Y2-S1-PA	B	3GRAC	1
AF149-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF149-Bn-Y2-S1-PB	B	MEDSA	1
AF149-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF149-Bn-Y2-S1-PB	B	POAAN	1
AF150-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF150-Bn-Y2-S1-PA	B	CHEAL	1
AF150-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF150-Bn-Y2-S1-PB	B	3GRAC	1
AF150-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF150-Bn-Y2-S1-PB	B	PICHI	1
AF150-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF150-Bn-Y2-S1-PC	B	MEDSA	1
AF150-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF150-Bn-Y2-S1-PC	B	POLLA	1
AF150-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF150-Bn-Y2-S1-PD	B	VERPE	1
AF150-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF150-Bn-Y2-S1-PD	C	LOLSS	1
AF151-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF151-Bn-Y2-S1-PA	B	ANGAR	1
AF151-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF151-Bn-Y2-S1-PA	B	MEDSA	1
AF151-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF151-Bn-Y2-S1-PA	C	CHEAL	1
AF151-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF151-Bn-Y2-S1-PB	C	ERISS	1
AF100-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF100-Bn-Y2-S2-PA	D	PICHI	1
AF100-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF100-Bn-Y2-S2-PB	C	PLAMA	1
AF100-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF100-Bn-Y2-S2-PC	C	SONAS	1
AF100-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF100-Bn-Y2-S2-PD	C	SONAS	1
AF101-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF101-Bn-Y2-S2-PA	C	TAROF	1
AF101-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF101-Bn-Y2-S2-PB	C	SONAS	1
AF101-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF101-Bn-Y2-S2-PC	C	SONAS	1
AF103-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF103-Bn-Y2-S2-PD	C	SENVU	1
AF104-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF104-Bn-Y2-S2-PA	C	MATIN	1
AF104-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF104-Bn-Y2-S2-PA	C	SONAS	1
AF104-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF104-Bn-Y2-S2-PB	C	VERPE	1
AF104-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF104-Bn-Y2-S2-PC	C	MATIN	1
AF104-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF104-Bn-Y2-S2-PC	C	VIOAR	1
AF104-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF104-Bn-Y2-S2-PD	D	GALAP	1
AF105-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF105-Bn-Y2-S2-PA	D	ALOMY	1
AF105-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF105-Bn-Y2-S2-PB	C	TAROF	1
AF105-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF105-Bn-Y2-S2-PB	C	VIOAR	1
AF105-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF105-Bn-Y2-S2-PD	C	SONAS	1
AF107-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF107-Bn-Y2-S2-PA	C	MATIN	1
AF107-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF107-Bn-Y2-S2-PA	C	SINAL	1
AF107-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF107-Bn-Y2-S2-PB	D	3GRAC	1
AF107-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF107-Bn-Y2-S2-PB	D	VIOAR	1
AF107-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF107-Bn-Y2-S2-PC	C	PAPRH	1
AF107-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF107-Bn-Y2-S2-PC	D	3GRAC	1
AF107-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF107-Bn-Y2-S2-PC	D	GALAP	1
AF107-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF107-Bn-Y2-S2-PC	E	ERICA	1
AF107-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF107-Bn-Y2-S2-PD	C	MYOAR	1
AF107-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF107-Bn-Y2-S2-PD	C	SONAS	1
AF107-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF107-Bn-Y2-S2-PD	C	TAROF	1
AF108-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF108-Bn-Y2-S2-PA	C	VIOAR	1
AF108-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF108-Bn-Y2-S2-PB	D	3GRAC	1
AF108-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF108-Bn-Y2-S2-PB	E	3GRAC	1
AF108-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF108-Bn-Y2-S2-PC	C	MERAN	1
AF108-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF108-Bn-Y2-S2-PC	C	SONAS	1
AF108-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF108-Bn-Y2-S2-PC	D	GERRO	1
AF109-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF109-Bn-Y2-S2-PB	C	SONAS	1
AF109-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF109-Bn-Y2-S2-PC	E	VIOAR	1
AF110-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF110-Bn-Y2-S2-PA	D	VIOAR	1
AF110-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF110-Bn-Y2-S2-PB	C	SONAS	1
AF110-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF110-Bn-Y2-S2-PD	C	SENVU	1
AF114-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF114-Bn-Y2-S2-PA	C	MATIN	1
AF114-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF114-Bn-Y2-S2-PA	C	SONAS	1
AF114-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF114-Bn-Y2-S2-PB	C	PAPRH	1
AF114-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF114-Bn-Y2-S2-PB	C	SENVU	1
AF114-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF114-Bn-Y2-S2-PC	C	PAPRH	1
AF114-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF114-Bn-Y2-S2-PC	C	PLALA	1
AF114-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF114-Bn-Y2-S2-PD	D	SONAS	1
AF115-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF115-Bn-Y2-S2-PA	D	LOLSS	1
AF116-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF116-Bn-Y2-S2-PC	C	PLAMA	1
AF116-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF116-Bn-Y2-S2-PD	C	PAPRH	1
AF117-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF117-Bn-Y2-S2-PA	C	MYOAR	1
AF117-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF117-Bn-Y2-S2-PB	D	3GRAC	1
AF117-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF117-Bn-Y2-S2-PB	D	GERDI	1
AF117-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF117-Bn-Y2-S2-PB	D	TAROF	1
AF117-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF117-Bn-Y2-S2-PC	C	VERPE	1
AF117-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF117-Bn-Y2-S2-PC	D	SONAS	1
AF117-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF117-Bn-Y2-S2-PC	E	SENVU	1
AF117-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF117-Bn-Y2-S2-PD	C	PICHI	1
AF118-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF118-Bn-Y2-S2-PA	C	SONAS	1
AF118-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF118-Bn-Y2-S2-PA	E	EHIVU	1
AF118-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF118-Bn-Y2-S2-PB	C	VIOAR	1
AF118-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF118-Bn-Y2-S2-PB	D	AMIMA	1
AF118-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF118-Bn-Y2-S2-PC	D	PAPRH	1
AF118-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF118-Bn-Y2-S2-PD	C	PLAMA	1
AF119-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF119-Bn-Y2-S2-PA	C	SONAS	1
AF119-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF119-Bn-Y2-S2-PA	C	VERPE	1
AF119-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF119-Bn-Y2-S2-PB	C	PICHI	1
AF119-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF119-Bn-Y2-S2-PC	C	PAPRH	1
AF119-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF119-Bn-Y2-S2-PC	E	VIOAR	1
AF120-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF120-Bn-Y2-S2-PA	D	ALOMY	1
AF120-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF120-Bn-Y2-S2-PB	C	PICHI	1
AF120-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF120-Bn-Y2-S2-PC	C	PICHI	1
AF120-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF120-Bn-Y2-S2-PC	C	SINSS	1
AF121-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF121-Bn-Y2-S2-PA	C	SONAS	1
AF121-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF121-Bn-Y2-S2-PB	C	SONAS	1
AF121-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF121-Bn-Y2-S2-PC	C	VERPE	1
AF121-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF121-Bn-Y2-S2-PD	C	MATIN	1
AF122-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF122-Bn-Y2-S2-PA	C	VERPE	1
AF123-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF123-Bn-Y2-S2-PA	C	SENVU	1
AF124-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF124-Bn-Y2-S2-PA	C	MYOAR	1
AF124-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF124-Bn-Y2-S2-PB	C	SONAS	1
AF124-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF124-Bn-Y2-S2-PC	C	PAPRH	1
AF124-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF124-Bn-Y2-S2-PC	C	SONAS	1
AF124-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S2	AF124-Bn-Y2-S2-PC	C	TAROF	1
AF135-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF135-Bn-Y2-S1-PC	C	LTHSA	1
AF135-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF135-Bn-Y2-S1-PC	D	SONAS	1
AF135-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF135-Bn-Y2-S1-PD	C	PLALA	1
AF135-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF135-Bn-Y2-S1-PD	C	SONSS	1
AF136-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF136-Bn-Y2-S1-PA	D	RUMSS	1
AF136-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF136-Bn-Y2-S1-PB	D	CHEAL	1
AF136-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF136-Bn-Y2-S1-PB	E	RUMOB	1
AF136-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF136-Bn-Y2-S1-PC	C	PICEC	1
AF136-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF136-Bn-Y2-S1-PC	C	STEME	1
AF136-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF136-Bn-Y2-S1-PC	D	SENVU	1
AF136-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF136-Bn-Y2-S1-PD	C	SINAL	1
AF136-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF136-Bn-Y2-S1-PD	C	SOLNI	1
AF137-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF137-Bn-Y2-S1-PB	C	SETPU	1
AF137-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF137-Bn-Y2-S1-PB	E	AETCY	1
AF137-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF137-Bn-Y2-S1-PB	E	POLCO	1
AF137-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF137-Bn-Y2-S1-PC	D	PICHI	1
AF137-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF137-Bn-Y2-S1-PC	E	GALAP	1
AF138-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF138-Bn-Y2-S1-PA	C	RAPRA	1
AF138-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF138-Bn-Y2-S1-PA	C	STEME	1
AF138-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF138-Bn-Y2-S1-PB	D	3GRAC	1
AF138-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF138-Bn-Y2-S1-PC	D	FUMOF	1
AF139-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF139-Bn-Y2-S1-PA	C	MEDSA	1
AF139-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF139-Bn-Y2-S1-PA	C	SONSS	1
AF139-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF139-Bn-Y2-S1-PC	E	APHAR	1
AF139-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF139-Bn-Y2-S1-PD	E	CHEPO	1
AF140-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF140-Bn-Y2-S1-PD	D	SENVU	1
AF141-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF141-Bn-Y2-S1-PA	D	SOLNI	1
AF141-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF141-Bn-Y2-S1-PB	D	GALAP	1
AF141-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF141-Bn-Y2-S1-PD	E	CHEAL	1
AF142-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF142-Bn-Y2-S1-PB	D	3GRAC	1
AF142-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF142-Bn-Y2-S1-PC	D	CHEAL	1
AF142-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF142-Bn-Y2-S1-PC	D	TAROF	1
AF142-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF142-Bn-Y2-S1-PD	C	MYOAR	1
AF143-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF143-Bn-Y2-S1-PA	C	MERAN	1
AF143-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF143-Bn-Y2-S1-PA	C	STEME	1
AF143-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF143-Bn-Y2-S1-PC	D	3GRAC	1
AF143-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF143-Bn-Y2-S1-PD	C	MERAN	1
AF143-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF143-Bn-Y2-S1-PD	C	PICSS	1
AF144-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF144-Bn-Y2-S1-PA	E	3GRAC	1
AF144-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF144-Bn-Y2-S1-PA	E	PIBSX	1
AF144-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF144-Bn-Y2-S1-PD	C	SONSS	1
AF144-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF144-Bn-Y2-S1-PD	E	GERDI	1
AF145-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF145-Bn-Y2-S1-PB	C	STEME	1
AF145-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF145-Bn-Y2-S1-PB	E	MERAN	1
AF145-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF145-Bn-Y2-S1-PC	E	POAAN	1
AF146-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF146-Bn-Y2-S1-PA	D	KNAAR	1
AF146-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF146-Bn-Y2-S1-PB	D	PLALA	1
AF146-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF146-Bn-Y2-S1-PC	C	STEME	1
AF146-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF146-Bn-Y2-S1-PC	E	LAPCO	1
AF147-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF147-Bn-Y2-S1-PA	C	VLPMY	1
AF147-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF147-Bn-Y2-S1-PA	D	LACSE	1
AF147-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF147-Bn-Y2-S1-PB	C	RAPRA	1
AF147-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF147-Bn-Y2-S1-PB	E	PICEC	1
AF148-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF148-Bn-Y2-S1-PA	E	3GRAC	1
AF148-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF148-Bn-Y2-S1-PC	D	POLCO	1
AF148-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF148-Bn-Y2-S1-PD	C	STEME	1
AF149-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF149-Bn-Y2-S1-PA	D	SENVU	1
AF149-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF149-Bn-Y2-S1-PA	E	CIRAR	1
AF149-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF149-Bn-Y2-S1-PB	C	STEME	1
AF149-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF149-Bn-Y2-S1-PB	D	LOLSS	1
AF149-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF149-Bn-Y2-S1-PC	C	SONAS	1
AF149-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF149-Bn-Y2-S1-PC	D	TRFSS	1
AF149-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF149-Bn-Y2-S1-PD	C	POLCO	1
AF150-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF150-Bn-Y2-S1-PA	E	LOLSS	1
AF150-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF150-Bn-Y2-S1-PB	E	PICSS	1
AF150-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF150-Bn-Y2-S1-PC	C	MERAN	1
AF150-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF150-Bn-Y2-S1-PC	D	SONAS	1
AF151-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF151-Bn-Y2-S1-PB	C	SONSS	1
AF151-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF151-Bn-Y2-S1-PC	C	LOTCO	1
AF151-Bn-Y2	Y2	DIRECT_DRILLING	Bn	CONVENTIONAL	0	S1	AF151-Bn-Y2-S1-PC	D	LOLSS	1
