FIELD_ID1_Label	FIELD_ID1_CAMPAIGN	LOCATION1_REGION	AGRICULTURE1_SOIL_MANAGMENT	AGRICULTURE1_CROP	AGRICULTURE1_AGRI_TYPE	FIELD_SUB_ID1_SEASON	PLOT_ID_SEASONAL1_Label	BIOAGRESSORS_LAB1_PLANT_DEVELOPMENT_STAGE	BIOAGRESSORS_LAB1_OVERALL_FOLIAR_PARASITISM	BIOAGRESSORS_LAB1_OVERALL_FOLIAR_PHYTOPHAGY	BIOAGRESSORS_LAB1_PLANT	BIOAGRESSORS_LAB1_MYCOSPHAERELLA_GRAMINICOLA	BIOAGRESSORS_LAB1_DELIA_RADICUM	BIOAGRESSORS_LAB82_NUMBER_OF_STEMS	BIOAGRESSORS_LAB1_PLASMODIOPHORA_BRASSICAE	BIOAGRESSORS_LAB82_NUMBER_OF_STEMS_PER_PLANT	BIOAGRESSORS_LAB1_FUSARIUM_GRAMINEARUM	BIOAGRESSORS_LAB1_PYRENOPEZZIZA_BRASSICAE	BIOAGRESSORS_LAB1_PUCCINIA_RECONDITA	BIOAGRESSORS_LAB82_NUMBER_OF_LIVING_LEAVES	BIOAGRESSORS_LAB82_PLANT_HEIGHT	BIOAGRESSORS_LAB1_SCAPTOMYZA_FLAVA
AF128-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF128-Bn-Y2-S1-PC	B	0	4	P1		0	1	0			0		5	25	0
AF128-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF128-Bn-Y2-S1-PC	B	0	4	P2		0	1	0			0		9	25	0
AF128-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF128-Bn-Y2-S1-PC	B	0	4	P3		0	1	0			0		6	25	0
AF128-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF128-Bn-Y2-S1-PC	B	0	4	P4		0	1	0			0		9	30	0
AF128-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF128-Bn-Y2-S1-PC	B	1	4	P5		0	1	0			0		7	25	0
AF128-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF128-Bn-Y2-S1-PD	B	0	4	P1		0	1	0			0		6	20	0
AF128-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF128-Bn-Y2-S1-PD	B	0	4	P2		0	1	0			0		6	30	0
AF128-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF128-Bn-Y2-S1-PD	B	0	4	P3		0	1	0			0		9	20	0
AF128-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF128-Bn-Y2-S1-PD	B	0	4	P4		0	1	0			0		6	30	0
AF128-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF128-Bn-Y2-S1-PD	B	0	4	P5		0	1	0			0		5	20	0
AF129-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF129-Bn-Y2-S1-PA	B	1	3	P4		0	1	0			0		7	30	0
AF129-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF129-Bn-Y2-S1-PB	B	1	3	P4		1	1	0			0		11	50	0
AF129-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF129-Bn-Y2-S1-PD	B	1	2	P2		1	1	0			0		6	25	0
AF129-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF129-Bn-Y2-S1-PD	B	1	2	P3		1	1	0			0		13	35	0
AF129-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF129-Bn-Y2-S1-PD	B	1	2	P4		1	1	0			0		11	40	0
AF129-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF129-Bn-Y2-S1-PD	B	1	2	P5		0	1	0			0		12	45	0
AF130-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF130-Bn-Y2-S1-PA	B	0	2	P4		0	1	0			0		6	35	0
AF130-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF130-Bn-Y2-S1-PC	B	1	2	P4		0	1	0			0		7	25	0
AF130-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF130-Bn-Y2-S1-PD	B	0	2	P2		1	1	0			0		6	35	0
AF130-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF130-Bn-Y2-S1-PD	B	1	2	P5		0	1	0			0		8	40	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PA	B	1	4	P1		0	1	0			0		7	35	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PA	B	0	4	P2		0	1	0			0		5	35	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PA	B	0	2	P3		0	1	0			0		7	45	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PB	B	1	2	P1		0	1	0			0		6	40	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PB	B	0	3	P2		0	1	0			0		7	50	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PB	B	1	3	P3		0	1	0			0		8	35	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PB	B	0	3	P4		0	1	0			0		8	40	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PB	B	0	2	P5		0	1	0			0		7	35	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PC	B	0	2	P1		0	1	0			0		5	35	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PC	B	0	2	P2		0	1	0			0		5	35	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PC	B	0	2	P3		0	1	0			0		6	40	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PD	B	0	2	P5		0	1	0			0		6	50	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PC	B	1	3	P4		0	1	0			0		10	45	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PC	B	1	2	P5		0	1	0			0		12	50	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PD	B	1	3	P1		0	1	0			1		7	50	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PD	B	1	2	P2		0	1	0			0		6	35	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PD	B	1	2	P3		0	1	0			1		8	40	0
AF131-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF131-Bn-Y2-S1-PD	B	1	2	P4		0	1	0			0		7	40	0
AF118-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF118-Bn-Y2-S1-PA	B	1	1	P2			1	0			0		7	35	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PA	B	1	1	P1			1	0			0		8	30	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PA	B	1	2	P2			1	0			0		5	25	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PA	B	1	2	P3			1	0			1		9	45	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PA	B	1	3	P4			1	0			1		7	35	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PA	B	1	1	P5			1	0			1		7	30	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PB	B	1	2	P1			1	0			0		9	35	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PB	B	1	1	P2			1	0			1		7	30	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PB	B	1	2	P3			1	0			0		8	40	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PB	B	1	2	P4			1	0			0		10	30	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PB	B	1	1	P5			1	0			1		7	25	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PC	B	1	1	P1			1	0			1		6	35	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PC	B	1	1	P2			1	0			0		7	40	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PC	B	1	1	P3			1	0			1		8	40	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PC	B	1	1	P4			1	0			1		7	35	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PC	B	1	1	P5			1	0			1		6	35	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PD	B	1	1	P1			1	0			1		7	30	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PD	B	1	1	P2			1	0			1		7	35	0
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PD	B	1	1	P3			1	0			1		9	35	1
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PD	B	1	1	P4			1	0			1		7	25	1
AF119-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF119-Bn-Y2-S1-PD	B	1	1	P5			1	0			1		10	35	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PA	B	0	1	P1			1	0			0		5	15	1
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PA	B	0	1	P2			1	0			0		5	15	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PA	B	0	1	P3			1	0			0		5	15	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PA	B	0	2	P4			1	0			0		6	15	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PA	B	0	1	P5			1	0			0		6	15	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PB	B	0	1	P1			1	0			0		5	15	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PB	B	0	1	P2			1	0			0		7	25	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PB	B	0	1	P3			1	0			0		7	15	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PB	B	0	2	P4			1	0			0		6	15	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PB	B	0	1	P5			1	0			0		4	15	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PC	B	0	2	P1			1	0			0		6	20	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PC	B	0	2	P2			1	0			0		6	20	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PC	B	1	1	P3			1	0			0		7	25	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PC	B	0	1	P4			1	0			0		6	25	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PC	B	0	1	P5			1	0			0		6	15	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PD	B	0	1	P1			1	0			0		8	15	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PD	B	0	1	P2			1	0			0		6	20	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PD	B	0	1	P3			1	0			0		6	15	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PD	B	0	1	P4			1	0			0		6	15	0
AF125-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF125-Bn-Y2-S1-PD	B	0	2	P5			1	0			0		6	15	0
AF124-Bn-Y2	Y2	SOUTH	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF124-Bn-Y2-S1-PD	B	1	2	P1		0	1						7	35	0
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PA	B	1	1	P1		1	1	0			0		8	65	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PD	B	0	1	P1		1	1	0			0		9	70	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PD	B	1	1	P2		1	1	0			0		8	75	1
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PA	B	1	1	P1		0	1	0			0		11	60	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PA	B	1	1	P2		0	1	0			0		13	75	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PA	B	1	1	P3		0	1	0			0		8	55	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PA	B	1	0	P4		0	1	0			0		10	60	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PB	B	1	1	P1		0	1	0			0		10	70	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PB	B	1	0	P2		0	1	0			0		7	50	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PB	B	1	1	P3		0	1	0			0		7	60	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PB	B	1	1	P4		0	1	0			0		12	60	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PB	B	1	1	P5		0	1	0			0		12	75	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PC	B	1	1	P1		0	1	0			0		6	45	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PC	B	1	1	P2		0	1	0			0		7	60	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PC	B	1	1	P3		0	1	0			0		13	60	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PC	B	1	1	P4		0	1	0			0		12	60	1
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PC	B	1	0	P5		0	1	0			0		12	65	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PD	B	1	1	P1		1	1	0			0		10	60	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PD	B	1	1	P2		0	1	0			0		10	60	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PD	B	0	1	P3		0	1	0			0		6	60	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PD	B	1	1	P4		0	1	0			0		7	50	0
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PD	B	1	1	P5		0	1	0			0		9	65	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PA	B	1	1	P1		1	1	0			0		8	65	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PA	B	1	1	P3		1	1	0			0		8	70	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PA	B	1	1	P4		1	1	0			0		8	70	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PA	B	1	1	P5		0	1	0			0		8	70	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PC	B	1	1	P2		1	1	0			0		7	65	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PC	B	1	1	P4		1	1	0			0		8	65	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PC	B	1	1	P5		0	1	0			0		9	75	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PD	B	1	1	P1		1	1	0			0		8	60	0
AF137-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF137-Bn-Y2-S1-PA	B	1	1	P1		1	1	0			0		13	55	1
AF137-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF137-Bn-Y2-S1-PA	B	1	1	P2		0	1	0			0		13	60	1
AF137-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF137-Bn-Y2-S1-PA	B	1	1	P3		0	1	0			0		10	60	1
AF137-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF137-Bn-Y2-S1-PA	B	1	1	P4		0	1	0			0		8	70	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PA	B	0	2	P2		1	1	0			0		7	70	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PA	B	1	2	P3		1	1	0			0		6	65	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PA	B	1	2	P4		1	1	0			0		7	65	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PA	B	1	3	P5		0	1	0			0		6	70	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PB	B	1	3	P1		1	1	0			0		10	75	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PB	B	1	2	P3		0	1	0			0		9	60	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PB	B	0	3	P4		0	1	0			0		6	65	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PB	B	1	2	P5		0	1	0			0		11	75	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PC	B	1	2	P1		1	1	0			0		9	70	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PC	B	1	2	P2		1	1	0			0		9	65	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PC	B	1	2	P3		0	1	0			0		9	50	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PC	B	1	2	P4		0	1	0			0		11	65	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PC	B	1	3	P5		0	1	0			0		9	65	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PD	B	1	2	P3		1	1	0			0		6	65	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PD	B	1	2	P4		0	1	0			0		9	75	1
AF132-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF132-Bn-Y2-S1-PD	B	1	2	P5		0	1	0			0		7	75	1
AF133-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF133-Bn-Y2-S1-PA	B	1	2	P5		0	1	0			0		11	70	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PA	B	1	2	P2		1	1	0			0		8	65	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PB	B	1	2	P1		1	1	0			0		8	60	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PB	B	1	3	P2		1	1	0			0		7	60	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PB	B	1	2	P3		1	1	0			0		9	70	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PB	B	1	2	P4		1	1	0			0		9	75	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PB	B	1	4	P5		0	1	0			0		10	70	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PD	B	1	3	P4		0	1	0			0		7	60	0
AF134-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF134-Bn-Y2-S1-PD	B	1	3	P5		0	1	0			0		7	60	0
AF137-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF137-Bn-Y2-S1-PA	B	1	1	P5		0	1	0			0		13	60	1
AF137-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF137-Bn-Y2-S1-PB	B	1	1	P1		1	1	0			0		6	55	1
AF137-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF137-Bn-Y2-S1-PB	B	1	1	P2		1	1	0			0		7	50	1
AF137-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF137-Bn-Y2-S1-PB	B	1	1	P3		1	1	0			0		11	50	1
AF137-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF137-Bn-Y2-S1-PC	B	0	1	P2		1	1	0			0		6	55	1
AF137-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF137-Bn-Y2-S1-PC	B	0	1	P5		0	1	0			0		5	55	1
AF137-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF137-Bn-Y2-S1-PD	B	0	1	P2		1	1	0			0		6	55	1
AF137-Bn-Y2	Y2	WEST	DIRECT_DRILLING	Bn	CONVENTIONAL	S1	AF137-Bn-Y2-S1-PD	B	0	1	P4		0	1	0			0		5	50	0
